IDSK,DATA,DIA,DIASEMANA,MES,NOMEMES,QUARTO,NOMEQUARTO,ANO,ESTACAOANO,FIMSEMANA,DATACOMPLETA
70341,2005-09-10,10,Sábado,09,Setembro,3,Terceiro,2005,Inverno,Sim,20050910
70342,2005-09-11,11,Domingo,09,Setembro,3,Terceiro,2005,Inverno,Sim,20050911
70343,2005-09-12,12,Segunda,09,Setembro,3,Terceiro,2005,Inverno,Não,20050912
70344,2005-09-13,13,Terça,09,Setembro,3,Terceiro,2005,Inverno,Não,20050913
70345,2005-09-14,14,Quarta,09,Setembro,3,Terceiro,2005,Inverno,Não,20050914
70346,2005-09-15,15,Quinta,09,Setembro,3,Terceiro,2005,Inverno,Não,20050915
70347,2005-09-16,16,Sexta,09,Setembro,3,Terceiro,2005,Inverno,Não,20050916
70348,2005-09-17,17,Sábado,09,Setembro,3,Terceiro,2005,Inverno,Sim,20050917
70349,2005-09-18,18,Domingo,09,Setembro,3,Terceiro,2005,Inverno,Sim,20050918
70350,2005-09-19,19,Segunda,09,Setembro,3,Terceiro,2005,Inverno,Não,20050919
70351,2005-09-20,20,Terça,09,Setembro,3,Terceiro,2005,Inverno,Não,20050920
70352,2005-09-21,21,Quarta,09,Setembro,3,Terceiro,2005,Inverno,Não,20050921
70353,2005-09-22,22,Quinta,09,Setembro,3,Terceiro,2005,Inverno,Não,20050922
70354,2005-09-23,23,Sexta,09,Setembro,3,Terceiro,2005,Primavera,Não,20050923
70355,2005-09-24,24,Sábado,09,Setembro,3,Terceiro,2005,Primavera,Sim,20050924
70356,2005-09-25,25,Domingo,09,Setembro,3,Terceiro,2005,Primavera,Sim,20050925
70357,2005-09-26,26,Segunda,09,Setembro,3,Terceiro,2005,Primavera,Não,20050926
70358,2005-09-27,27,Terça,09,Setembro,3,Terceiro,2005,Primavera,Não,20050927
70359,2005-09-28,28,Quarta,09,Setembro,3,Terceiro,2005,Primavera,Não,20050928
70360,2005-09-29,29,Quinta,09,Setembro,3,Terceiro,2005,Primavera,Não,20050929
70361,2005-09-30,30,Sexta,09,Setembro,3,Terceiro,2005,Primavera,Não,20050930
70362,2005-10-01,01,Sábado,10,Outubro,4,Quarto,2005,Primavera,Sim,20051001
70363,2005-10-02,02,Domingo,10,Outubro,4,Quarto,2005,Primavera,Sim,20051002
70364,2005-10-03,03,Segunda,10,Outubro,4,Quarto,2005,Primavera,Não,20051003
70365,2005-10-04,04,Terça,10,Outubro,4,Quarto,2005,Primavera,Não,20051004
70366,2005-10-05,05,Quarta,10,Outubro,4,Quarto,2005,Primavera,Não,20051005
70367,2005-10-06,06,Quinta,10,Outubro,4,Quarto,2005,Primavera,Não,20051006
70368,2005-10-07,07,Sexta,10,Outubro,4,Quarto,2005,Primavera,Não,20051007
70369,2005-10-08,08,Sábado,10,Outubro,4,Quarto,2005,Primavera,Sim,20051008
70370,2005-10-09,09,Domingo,10,Outubro,4,Quarto,2005,Primavera,Sim,20051009
70371,2005-10-10,10,Segunda,10,Outubro,4,Quarto,2005,Primavera,Não,20051010
70372,2005-10-11,11,Terça,10,Outubro,4,Quarto,2005,Primavera,Não,20051011
70373,2005-10-12,12,Quarta,10,Outubro,4,Quarto,2005,Primavera,Não,20051012
70374,2005-10-13,13,Quinta,10,Outubro,4,Quarto,2005,Primavera,Não,20051013
70375,2005-10-14,14,Sexta,10,Outubro,4,Quarto,2005,Primavera,Não,20051014
70376,2005-10-15,15,Sábado,10,Outubro,4,Quarto,2005,Primavera,Sim,20051015
70377,2005-10-16,16,Domingo,10,Outubro,4,Quarto,2005,Primavera,Sim,20051016
70378,2005-10-17,17,Segunda,10,Outubro,4,Quarto,2005,Primavera,Não,20051017
70379,2005-10-18,18,Terça,10,Outubro,4,Quarto,2005,Primavera,Não,20051018
70380,2005-10-19,19,Quarta,10,Outubro,4,Quarto,2005,Primavera,Não,20051019
70381,2005-10-20,20,Quinta,10,Outubro,4,Quarto,2005,Primavera,Não,20051020
70382,2005-10-21,21,Sexta,10,Outubro,4,Quarto,2005,Primavera,Não,20051021
70383,2005-10-22,22,Sábado,10,Outubro,4,Quarto,2005,Primavera,Sim,20051022
70384,2005-10-23,23,Domingo,10,Outubro,4,Quarto,2005,Primavera,Sim,20051023
70385,2005-10-24,24,Segunda,10,Outubro,4,Quarto,2005,Primavera,Não,20051024
70386,2005-10-25,25,Terça,10,Outubro,4,Quarto,2005,Primavera,Não,20051025
70387,2005-10-26,26,Quarta,10,Outubro,4,Quarto,2005,Primavera,Não,20051026
70388,2005-10-27,27,Quinta,10,Outubro,4,Quarto,2005,Primavera,Não,20051027
70389,2005-10-28,28,Sexta,10,Outubro,4,Quarto,2005,Primavera,Não,20051028
70390,2005-10-29,29,Sábado,10,Outubro,4,Quarto,2005,Primavera,Sim,20051029
70391,2005-10-30,30,Domingo,10,Outubro,4,Quarto,2005,Primavera,Sim,20051030
70392,2005-10-31,31,Segunda,10,Outubro,4,Quarto,2005,Primavera,Não,20051031
70393,2005-11-01,01,Terça,11,Novembro,4,Quarto,2005,Primavera,Não,20051101
70394,2005-11-02,02,Quarta,11,Novembro,4,Quarto,2005,Primavera,Não,20051102
70395,2005-11-03,03,Quinta,11,Novembro,4,Quarto,2005,Primavera,Não,20051103
70396,2005-11-04,04,Sexta,11,Novembro,4,Quarto,2005,Primavera,Não,20051104
70397,2005-11-05,05,Sábado,11,Novembro,4,Quarto,2005,Primavera,Sim,20051105
70398,2005-11-06,06,Domingo,11,Novembro,4,Quarto,2005,Primavera,Sim,20051106
70399,2005-11-07,07,Segunda,11,Novembro,4,Quarto,2005,Primavera,Não,20051107
70400,2005-11-08,08,Terça,11,Novembro,4,Quarto,2005,Primavera,Não,20051108
70401,2005-11-09,09,Quarta,11,Novembro,4,Quarto,2005,Primavera,Não,20051109
70402,2005-11-10,10,Quinta,11,Novembro,4,Quarto,2005,Primavera,Não,20051110
70403,2005-11-11,11,Sexta,11,Novembro,4,Quarto,2005,Primavera,Não,20051111
70404,2005-11-12,12,Sábado,11,Novembro,4,Quarto,2005,Primavera,Sim,20051112
70405,2005-11-13,13,Domingo,11,Novembro,4,Quarto,2005,Primavera,Sim,20051113
70406,2005-11-14,14,Segunda,11,Novembro,4,Quarto,2005,Primavera,Não,20051114
70407,2005-11-15,15,Terça,11,Novembro,4,Quarto,2005,Primavera,Não,20051115
70408,2005-11-16,16,Quarta,11,Novembro,4,Quarto,2005,Primavera,Não,20051116
70409,2005-11-17,17,Quinta,11,Novembro,4,Quarto,2005,Primavera,Não,20051117
70410,2005-11-18,18,Sexta,11,Novembro,4,Quarto,2005,Primavera,Não,20051118
70411,2005-11-19,19,Sábado,11,Novembro,4,Quarto,2005,Primavera,Sim,20051119
70412,2005-11-20,20,Domingo,11,Novembro,4,Quarto,2005,Primavera,Sim,20051120
70413,2005-11-21,21,Segunda,11,Novembro,4,Quarto,2005,Primavera,Não,20051121
70414,2005-11-22,22,Terça,11,Novembro,4,Quarto,2005,Primavera,Não,20051122
70415,2005-11-23,23,Quarta,11,Novembro,4,Quarto,2005,Primavera,Não,20051123
70416,2005-11-24,24,Quinta,11,Novembro,4,Quarto,2005,Primavera,Não,20051124
70417,2005-11-25,25,Sexta,11,Novembro,4,Quarto,2005,Primavera,Não,20051125
70418,2005-11-26,26,Sábado,11,Novembro,4,Quarto,2005,Primavera,Sim,20051126
70419,2005-11-27,27,Domingo,11,Novembro,4,Quarto,2005,Primavera,Sim,20051127
70420,2005-11-28,28,Segunda,11,Novembro,4,Quarto,2005,Primavera,Não,20051128
70421,2005-11-29,29,Terça,11,Novembro,4,Quarto,2005,Primavera,Não,20051129
70422,2005-11-30,30,Quarta,11,Novembro,4,Quarto,2005,Primavera,Não,20051130
70423,2005-12-01,01,Quinta,12,Dezembro,4,Quarto,2005,Primavera,Não,20051201
70424,2005-12-02,02,Sexta,12,Dezembro,4,Quarto,2005,Primavera,Não,20051202
70425,2005-12-03,03,Sábado,12,Dezembro,4,Quarto,2005,Primavera,Sim,20051203
70426,2005-12-04,04,Domingo,12,Dezembro,4,Quarto,2005,Primavera,Sim,20051204
70427,2005-12-05,05,Segunda,12,Dezembro,4,Quarto,2005,Primavera,Não,20051205
70428,2005-12-06,06,Terça,12,Dezembro,4,Quarto,2005,Primavera,Não,20051206
70429,2005-12-07,07,Quarta,12,Dezembro,4,Quarto,2005,Primavera,Não,20051207
70430,2005-12-08,08,Quinta,12,Dezembro,4,Quarto,2005,Primavera,Não,20051208
70431,2005-12-09,09,Sexta,12,Dezembro,4,Quarto,2005,Primavera,Não,20051209
70432,2005-12-10,10,Sábado,12,Dezembro,4,Quarto,2005,Primavera,Sim,20051210
70433,2005-12-11,11,Domingo,12,Dezembro,4,Quarto,2005,Primavera,Sim,20051211
70434,2005-12-12,12,Segunda,12,Dezembro,4,Quarto,2005,Primavera,Não,20051212
70435,2005-12-13,13,Terça,12,Dezembro,4,Quarto,2005,Primavera,Não,20051213
70436,2005-12-14,14,Quarta,12,Dezembro,4,Quarto,2005,Primavera,Não,20051214
70437,2005-12-15,15,Quinta,12,Dezembro,4,Quarto,2005,Primavera,Não,20051215
70438,2005-12-16,16,Sexta,12,Dezembro,4,Quarto,2005,Primavera,Não,20051216
70439,2005-12-17,17,Sábado,12,Dezembro,4,Quarto,2005,Primavera,Sim,20051217
70440,2005-12-18,18,Domingo,12,Dezembro,4,Quarto,2005,Primavera,Sim,20051218
70441,2005-12-19,19,Segunda,12,Dezembro,4,Quarto,2005,Primavera,Não,20051219
70442,2005-12-20,20,Terça,12,Dezembro,4,Quarto,2005,Primavera,Não,20051220
70443,2005-12-21,21,Quarta,12,Dezembro,4,Quarto,2005,Verão,Não,20051221
70444,2005-12-22,22,Quinta,12,Dezembro,4,Quarto,2005,Verão,Não,20051222
70445,2005-12-23,23,Sexta,12,Dezembro,4,Quarto,2005,Verão,Não,20051223
70446,2005-12-24,24,Sábado,12,Dezembro,4,Quarto,2005,Verão,Sim,20051224
70447,2005-12-25,25,Domingo,12,Dezembro,4,Quarto,2005,Verão,Sim,20051225
70448,2005-12-26,26,Segunda,12,Dezembro,4,Quarto,2005,Verão,Não,20051226
70449,2005-12-27,27,Terça,12,Dezembro,4,Quarto,2005,Verão,Não,20051227
70450,2005-12-28,28,Quarta,12,Dezembro,4,Quarto,2005,Verão,Não,20051228
70451,2005-12-29,29,Quinta,12,Dezembro,4,Quarto,2005,Verão,Não,20051229
70452,2005-12-30,30,Sexta,12,Dezembro,4,Quarto,2005,Verão,Não,20051230
70453,2005-12-31,31,Sábado,12,Dezembro,4,Quarto,2005,Verão,Sim,20051231
70454,2006-01-01,01,Domingo,01,Janeiro,1,Primeiro,2006,Verão,Sim,20060101
70455,2006-01-02,02,Segunda,01,Janeiro,1,Primeiro,2006,Verão,Não,20060102
70456,2006-01-03,03,Terça,01,Janeiro,1,Primeiro,2006,Verão,Não,20060103
70457,2006-01-04,04,Quarta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060104
70458,2006-01-05,05,Quinta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060105
70459,2006-01-06,06,Sexta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060106
70460,2006-01-07,07,Sábado,01,Janeiro,1,Primeiro,2006,Verão,Sim,20060107
70461,2006-01-08,08,Domingo,01,Janeiro,1,Primeiro,2006,Verão,Sim,20060108
70462,2006-01-09,09,Segunda,01,Janeiro,1,Primeiro,2006,Verão,Não,20060109
70463,2006-01-10,10,Terça,01,Janeiro,1,Primeiro,2006,Verão,Não,20060110
70464,2006-01-11,11,Quarta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060111
70465,2006-01-12,12,Quinta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060112
70466,2006-01-13,13,Sexta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060113
70467,2006-01-14,14,Sábado,01,Janeiro,1,Primeiro,2006,Verão,Sim,20060114
70468,2006-01-15,15,Domingo,01,Janeiro,1,Primeiro,2006,Verão,Sim,20060115
70469,2006-01-16,16,Segunda,01,Janeiro,1,Primeiro,2006,Verão,Não,20060116
70470,2006-01-17,17,Terça,01,Janeiro,1,Primeiro,2006,Verão,Não,20060117
70471,2006-01-18,18,Quarta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060118
70472,2006-01-19,19,Quinta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060119
70473,2006-01-20,20,Sexta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060120
70474,2006-01-21,21,Sábado,01,Janeiro,1,Primeiro,2006,Verão,Sim,20060121
70475,2006-01-22,22,Domingo,01,Janeiro,1,Primeiro,2006,Verão,Sim,20060122
70476,2006-01-23,23,Segunda,01,Janeiro,1,Primeiro,2006,Verão,Não,20060123
70477,2006-01-24,24,Terça,01,Janeiro,1,Primeiro,2006,Verão,Não,20060124
70478,2006-01-25,25,Quarta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060125
70479,2006-01-26,26,Quinta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060126
70480,2006-01-27,27,Sexta,01,Janeiro,1,Primeiro,2006,Verão,Não,20060127
70481,2006-01-28,28,Sábado,01,Janeiro,1,Primeiro,2006,Verão,Sim,20060128
70482,2006-01-29,29,Domingo,01,Janeiro,1,Primeiro,2006,Verão,Sim,20060129
70483,2006-01-30,30,Segunda,01,Janeiro,1,Primeiro,2006,Verão,Não,20060130
70484,2006-01-31,31,Terça,01,Janeiro,1,Primeiro,2006,Verão,Não,20060131
70485,2006-02-01,01,Quarta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060201
70486,2006-02-02,02,Quinta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060202
70487,2006-02-03,03,Sexta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060203
70488,2006-02-04,04,Sábado,02,Fevereiro,1,Primeiro,2006,Verão,Sim,20060204
70489,2006-02-05,05,Domingo,02,Fevereiro,1,Primeiro,2006,Verão,Sim,20060205
70490,2006-02-06,06,Segunda,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060206
70491,2006-02-07,07,Terça,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060207
70492,2006-02-08,08,Quarta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060208
70493,2006-02-09,09,Quinta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060209
70494,2006-02-10,10,Sexta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060210
70495,2006-02-11,11,Sábado,02,Fevereiro,1,Primeiro,2006,Verão,Sim,20060211
70496,2006-02-12,12,Domingo,02,Fevereiro,1,Primeiro,2006,Verão,Sim,20060212
70497,2006-02-13,13,Segunda,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060213
70498,2006-02-14,14,Terça,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060214
70499,2006-02-15,15,Quarta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060215
70500,2006-02-16,16,Quinta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060216
70501,2006-02-17,17,Sexta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060217
70502,2006-02-18,18,Sábado,02,Fevereiro,1,Primeiro,2006,Verão,Sim,20060218
70503,2006-02-19,19,Domingo,02,Fevereiro,1,Primeiro,2006,Verão,Sim,20060219
70504,2006-02-20,20,Segunda,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060220
70505,2006-02-21,21,Terça,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060221
70506,2006-02-22,22,Quarta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060222
70507,2006-02-23,23,Quinta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060223
70508,2006-02-24,24,Sexta,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060224
70509,2006-02-25,25,Sábado,02,Fevereiro,1,Primeiro,2006,Verão,Sim,20060225
70510,2006-02-26,26,Domingo,02,Fevereiro,1,Primeiro,2006,Verão,Sim,20060226
70511,2006-02-27,27,Segunda,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060227
70512,2006-02-28,28,Terça,02,Fevereiro,1,Primeiro,2006,Verão,Não,20060228
70513,2006-03-01,01,Quarta,03,Março,1,Primeiro,2006,Verão,Não,20060301
70514,2006-03-02,02,Quinta,03,Março,1,Primeiro,2006,Verão,Não,20060302
70515,2006-03-03,03,Sexta,03,Março,1,Primeiro,2006,Verão,Não,20060303
70516,2006-03-04,04,Sábado,03,Março,1,Primeiro,2006,Verão,Sim,20060304
70517,2006-03-05,05,Domingo,03,Março,1,Primeiro,2006,Verão,Sim,20060305
70518,2006-03-06,06,Segunda,03,Março,1,Primeiro,2006,Verão,Não,20060306
70519,2006-03-07,07,Terça,03,Março,1,Primeiro,2006,Verão,Não,20060307
70520,2006-03-08,08,Quarta,03,Março,1,Primeiro,2006,Verão,Não,20060308
70521,2006-03-09,09,Quinta,03,Março,1,Primeiro,2006,Verão,Não,20060309
70522,2006-03-10,10,Sexta,03,Março,1,Primeiro,2006,Verão,Não,20060310
70523,2006-03-11,11,Sábado,03,Março,1,Primeiro,2006,Verão,Sim,20060311
70524,2006-03-12,12,Domingo,03,Março,1,Primeiro,2006,Verão,Sim,20060312
70525,2006-03-13,13,Segunda,03,Março,1,Primeiro,2006,Verão,Não,20060313
70526,2006-03-14,14,Terça,03,Março,1,Primeiro,2006,Verão,Não,20060314
70527,2006-03-15,15,Quarta,03,Março,1,Primeiro,2006,Verão,Não,20060315
70528,2006-03-16,16,Quinta,03,Março,1,Primeiro,2006,Verão,Não,20060316
70529,2006-03-17,17,Sexta,03,Março,1,Primeiro,2006,Verão,Não,20060317
70530,2006-03-18,18,Sábado,03,Março,1,Primeiro,2006,Verão,Sim,20060318
70531,2006-03-19,19,Domingo,03,Março,1,Primeiro,2006,Verão,Sim,20060319
70532,2006-03-20,20,Segunda,03,Março,1,Primeiro,2006,Verão,Não,20060320
70533,2006-03-21,21,Terça,03,Março,1,Primeiro,2006,Outono,Não,20060321
70534,2006-03-22,22,Quarta,03,Março,1,Primeiro,2006,Outono,Não,20060322
70535,2006-03-23,23,Quinta,03,Março,1,Primeiro,2006,Outono,Não,20060323
70536,2006-03-24,24,Sexta,03,Março,1,Primeiro,2006,Outono,Não,20060324
70537,2006-03-25,25,Sábado,03,Março,1,Primeiro,2006,Outono,Sim,20060325
70538,2006-03-26,26,Domingo,03,Março,1,Primeiro,2006,Outono,Sim,20060326
70539,2006-03-27,27,Segunda,03,Março,1,Primeiro,2006,Outono,Não,20060327
70540,2006-03-28,28,Terça,03,Março,1,Primeiro,2006,Outono,Não,20060328
70541,2006-03-29,29,Quarta,03,Março,1,Primeiro,2006,Outono,Não,20060329
70542,2006-03-30,30,Quinta,03,Março,1,Primeiro,2006,Outono,Não,20060330
70543,2006-03-31,31,Sexta,03,Março,1,Primeiro,2006,Outono,Não,20060331
70544,2006-04-01,01,Sábado,04,Abril,2,Segundo,2006,Outono,Sim,20060401
70545,2006-04-02,02,Domingo,04,Abril,2,Segundo,2006,Outono,Sim,20060402
70546,2006-04-03,03,Segunda,04,Abril,2,Segundo,2006,Outono,Não,20060403
70547,2006-04-04,04,Terça,04,Abril,2,Segundo,2006,Outono,Não,20060404
70548,2006-04-05,05,Quarta,04,Abril,2,Segundo,2006,Outono,Não,20060405
70549,2006-04-06,06,Quinta,04,Abril,2,Segundo,2006,Outono,Não,20060406
70550,2006-04-07,07,Sexta,04,Abril,2,Segundo,2006,Outono,Não,20060407
70551,2006-04-08,08,Sábado,04,Abril,2,Segundo,2006,Outono,Sim,20060408
70552,2006-04-09,09,Domingo,04,Abril,2,Segundo,2006,Outono,Sim,20060409
70553,2006-04-10,10,Segunda,04,Abril,2,Segundo,2006,Outono,Não,20060410
70554,2006-04-11,11,Terça,04,Abril,2,Segundo,2006,Outono,Não,20060411
70555,2006-04-12,12,Quarta,04,Abril,2,Segundo,2006,Outono,Não,20060412
70556,2006-04-13,13,Quinta,04,Abril,2,Segundo,2006,Outono,Não,20060413
70557,2006-04-14,14,Sexta,04,Abril,2,Segundo,2006,Outono,Não,20060414
70558,2006-04-15,15,Sábado,04,Abril,2,Segundo,2006,Outono,Sim,20060415
70559,2006-04-16,16,Domingo,04,Abril,2,Segundo,2006,Outono,Sim,20060416
70560,2006-04-17,17,Segunda,04,Abril,2,Segundo,2006,Outono,Não,20060417
70561,2006-04-18,18,Terça,04,Abril,2,Segundo,2006,Outono,Não,20060418
70562,2006-04-19,19,Quarta,04,Abril,2,Segundo,2006,Outono,Não,20060419
70563,2006-04-20,20,Quinta,04,Abril,2,Segundo,2006,Outono,Não,20060420
70564,2006-04-21,21,Sexta,04,Abril,2,Segundo,2006,Outono,Não,20060421
70565,2006-04-22,22,Sábado,04,Abril,2,Segundo,2006,Outono,Sim,20060422
70566,2006-04-23,23,Domingo,04,Abril,2,Segundo,2006,Outono,Sim,20060423
70567,2006-04-24,24,Segunda,04,Abril,2,Segundo,2006,Outono,Não,20060424
70568,2006-04-25,25,Terça,04,Abril,2,Segundo,2006,Outono,Não,20060425
70569,2006-04-26,26,Quarta,04,Abril,2,Segundo,2006,Outono,Não,20060426
70570,2006-04-27,27,Quinta,04,Abril,2,Segundo,2006,Outono,Não,20060427
70571,2006-04-28,28,Sexta,04,Abril,2,Segundo,2006,Outono,Não,20060428
70572,2006-04-29,29,Sábado,04,Abril,2,Segundo,2006,Outono,Sim,20060429
70573,2006-04-30,30,Domingo,04,Abril,2,Segundo,2006,Outono,Sim,20060430
70574,2006-05-01,01,Segunda,05,Maio,2,Segundo,2006,Outono,Não,20060501
70575,2006-05-02,02,Terça,05,Maio,2,Segundo,2006,Outono,Não,20060502
70576,2006-05-03,03,Quarta,05,Maio,2,Segundo,2006,Outono,Não,20060503
70577,2006-05-04,04,Quinta,05,Maio,2,Segundo,2006,Outono,Não,20060504
70578,2006-05-05,05,Sexta,05,Maio,2,Segundo,2006,Outono,Não,20060505
70579,2006-05-06,06,Sábado,05,Maio,2,Segundo,2006,Outono,Sim,20060506
70580,2006-05-07,07,Domingo,05,Maio,2,Segundo,2006,Outono,Sim,20060507
70581,2006-05-08,08,Segunda,05,Maio,2,Segundo,2006,Outono,Não,20060508
70582,2006-05-09,09,Terça,05,Maio,2,Segundo,2006,Outono,Não,20060509
70583,2006-05-10,10,Quarta,05,Maio,2,Segundo,2006,Outono,Não,20060510
70584,2006-05-11,11,Quinta,05,Maio,2,Segundo,2006,Outono,Não,20060511
70585,2006-05-12,12,Sexta,05,Maio,2,Segundo,2006,Outono,Não,20060512
70586,2006-05-13,13,Sábado,05,Maio,2,Segundo,2006,Outono,Sim,20060513
70587,2006-05-14,14,Domingo,05,Maio,2,Segundo,2006,Outono,Sim,20060514
70588,2006-05-15,15,Segunda,05,Maio,2,Segundo,2006,Outono,Não,20060515
70589,2006-05-16,16,Terça,05,Maio,2,Segundo,2006,Outono,Não,20060516
70590,2006-05-17,17,Quarta,05,Maio,2,Segundo,2006,Outono,Não,20060517
70591,2006-05-18,18,Quinta,05,Maio,2,Segundo,2006,Outono,Não,20060518
70592,2006-05-19,19,Sexta,05,Maio,2,Segundo,2006,Outono,Não,20060519
70593,2006-05-20,20,Sábado,05,Maio,2,Segundo,2006,Outono,Sim,20060520
70594,2006-05-21,21,Domingo,05,Maio,2,Segundo,2006,Outono,Sim,20060521
70595,2006-05-22,22,Segunda,05,Maio,2,Segundo,2006,Outono,Não,20060522
70596,2006-05-23,23,Terça,05,Maio,2,Segundo,2006,Outono,Não,20060523
70597,2006-05-24,24,Quarta,05,Maio,2,Segundo,2006,Outono,Não,20060524
70598,2006-05-25,25,Quinta,05,Maio,2,Segundo,2006,Outono,Não,20060525
70599,2006-05-26,26,Sexta,05,Maio,2,Segundo,2006,Outono,Não,20060526
70600,2006-05-27,27,Sábado,05,Maio,2,Segundo,2006,Outono,Sim,20060527
70601,2006-05-28,28,Domingo,05,Maio,2,Segundo,2006,Outono,Sim,20060528
70602,2006-05-29,29,Segunda,05,Maio,2,Segundo,2006,Outono,Não,20060529
70603,2006-05-30,30,Terça,05,Maio,2,Segundo,2006,Outono,Não,20060530
70604,2006-05-31,31,Quarta,05,Maio,2,Segundo,2006,Outono,Não,20060531
70605,2006-06-01,01,Quinta,06,Junho,2,Segundo,2006,Outono,Não,20060601
70606,2006-06-02,02,Sexta,06,Junho,2,Segundo,2006,Outono,Não,20060602
70607,2006-06-03,03,Sábado,06,Junho,2,Segundo,2006,Outono,Sim,20060603
70608,2006-06-04,04,Domingo,06,Junho,2,Segundo,2006,Outono,Sim,20060604
70609,2006-06-05,05,Segunda,06,Junho,2,Segundo,2006,Outono,Não,20060605
70610,2006-06-06,06,Terça,06,Junho,2,Segundo,2006,Outono,Não,20060606
70611,2006-06-07,07,Quarta,06,Junho,2,Segundo,2006,Outono,Não,20060607
70612,2006-06-08,08,Quinta,06,Junho,2,Segundo,2006,Outono,Não,20060608
70613,2006-06-09,09,Sexta,06,Junho,2,Segundo,2006,Outono,Não,20060609
70614,2006-06-10,10,Sábado,06,Junho,2,Segundo,2006,Outono,Sim,20060610
70615,2006-06-11,11,Domingo,06,Junho,2,Segundo,2006,Outono,Sim,20060611
70616,2006-06-12,12,Segunda,06,Junho,2,Segundo,2006,Outono,Não,20060612
70617,2006-06-13,13,Terça,06,Junho,2,Segundo,2006,Outono,Não,20060613
70618,2006-06-14,14,Quarta,06,Junho,2,Segundo,2006,Outono,Não,20060614
70619,2006-06-15,15,Quinta,06,Junho,2,Segundo,2006,Outono,Não,20060615
70620,2006-06-16,16,Sexta,06,Junho,2,Segundo,2006,Outono,Não,20060616
70621,2006-06-17,17,Sábado,06,Junho,2,Segundo,2006,Outono,Sim,20060617
70622,2006-06-18,18,Domingo,06,Junho,2,Segundo,2006,Outono,Sim,20060618
70623,2006-06-19,19,Segunda,06,Junho,2,Segundo,2006,Outono,Não,20060619
70624,2006-06-20,20,Terça,06,Junho,2,Segundo,2006,Outono,Não,20060620
70625,2006-06-21,21,Quarta,06,Junho,2,Segundo,2006,Inverno,Não,20060621
70626,2006-06-22,22,Quinta,06,Junho,2,Segundo,2006,Inverno,Não,20060622
70627,2006-06-23,23,Sexta,06,Junho,2,Segundo,2006,Inverno,Não,20060623
70628,2006-06-24,24,Sábado,06,Junho,2,Segundo,2006,Inverno,Sim,20060624
70629,2006-06-25,25,Domingo,06,Junho,2,Segundo,2006,Inverno,Sim,20060625
70630,2006-06-26,26,Segunda,06,Junho,2,Segundo,2006,Inverno,Não,20060626
70631,2006-06-27,27,Terça,06,Junho,2,Segundo,2006,Inverno,Não,20060627
70632,2006-06-28,28,Quarta,06,Junho,2,Segundo,2006,Inverno,Não,20060628
70633,2006-06-29,29,Quinta,06,Junho,2,Segundo,2006,Inverno,Não,20060629
70634,2006-06-30,30,Sexta,06,Junho,2,Segundo,2006,Inverno,Não,20060630
70635,2006-07-01,01,Sábado,07,Julho,3,Terceiro,2006,Inverno,Sim,20060701
70636,2006-07-02,02,Domingo,07,Julho,3,Terceiro,2006,Inverno,Sim,20060702
70637,2006-07-03,03,Segunda,07,Julho,3,Terceiro,2006,Inverno,Não,20060703
70638,2006-07-04,04,Terça,07,Julho,3,Terceiro,2006,Inverno,Não,20060704
70639,2006-07-05,05,Quarta,07,Julho,3,Terceiro,2006,Inverno,Não,20060705
70640,2006-07-06,06,Quinta,07,Julho,3,Terceiro,2006,Inverno,Não,20060706
70641,2006-07-07,07,Sexta,07,Julho,3,Terceiro,2006,Inverno,Não,20060707
70642,2006-07-08,08,Sábado,07,Julho,3,Terceiro,2006,Inverno,Sim,20060708
